ID,tripduration,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,gender
8120,843,347,W Houston St & Hudson St,40.72873888,-74.00748842,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,18157,2
8121,797,472,E 32 St & Park Ave,40.7457121,-73.98194829,504,1 Ave & E 15 St,40.73221853,-73.98165557,21230,1
8122,445,511,E 14 St & Avenue B,40.72938685,-73.97772429,528,2 Ave & E 31 St,40.74290902,-73.97706058,15552,1
8123,425,444,Broadway & W 24 St,40.7423543,-73.98915076,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,17290,1
8124,1439,450,W 49 St & 8 Ave,40.76227205,-73.98788205,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16006,1
8125,421,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,297,E 15 St & 3 Ave,40.734232,-73.986923,21095,1
8126,357,291,Madison St & Montgomery St,40.713126,-73.984844,312,Allen St & E Houston St,40.722055,-73.989111,18783,2
8127,349,498,Broadway & W 32 St,40.74854862,-73.98808416,523,W 38 St & 8 Ave,40.75466591,-73.99138152,17736,1
8128,284,493,W 45 St & 6 Ave,40.7568001,-73.98291153,173,Broadway & W 49 St,40.76064679,-73.98442659,15704,1
8129,198,444,Broadway & W 24 St,40.7423543,-73.98915076,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18957,1
8130,795,391,Clark St & Henry St,40.69760127,-73.99344559,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,14905,1
8131,728,285,Broadway & E 14 St,40.73454567,-73.99074142,127,Barrow St & Hudson St,40.73172428,-74.00674436,16013,1
8132,665,442,W 27 St & 7 Ave,40.746647,-73.993915,545,E 23 St & 1 Ave,40.736502,-73.97809472,16783,2
8133,572,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,357,E 11 St & Broadway,40.73261787,-73.99158043,19073,1
8134,409,513,W 56 St & 10 Ave,40.768254,-73.988639,478,11 Ave & W 41 St,40.76030096,-73.99884222,17336,2
8135,377,153,E 40 St & 5 Ave,40.75206231,-73.9816324,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19771,1
8136,371,153,E 40 St & 5 Ave,40.75206231,-73.9816324,527,E 33 St & 2 Ave,40.744023,-73.976056,19723,2
8137,342,493,W 45 St & 6 Ave,40.7568001,-73.98291153,447,8 Ave & W 52 St,40.76370739,-73.9851615,19630,1
8138,296,150,E 2 St & Avenue C,40.7208736,-73.98085795,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16247,1
8139,1616,127,Barrow St & Hudson St,40.73172428,-74.00674436,513,W 56 St & 10 Ave,40.768254,-73.988639,17862,1
8140,1054,504,1 Ave & E 15 St,40.73221853,-73.98165557,295,Pike St & E Broadway,40.71406667,-73.99293911,17965,1
8141,910,325,E 19 St & 3 Ave,40.73624527,-73.98473765,150,E 2 St & Avenue C,40.7208736,-73.98085795,14801,1
8142,637,285,Broadway & E 14 St,40.73454567,-73.99074142,498,Broadway & W 32 St,40.74854862,-73.98808416,15599,1
8143,507,442,W 27 St & 7 Ave,40.746647,-73.993915,153,E 40 St & 5 Ave,40.75206231,-73.9816324,21656,1
8144,482,285,Broadway & E 14 St,40.73454567,-73.99074142,445,E 10 St & Avenue A,40.72740794,-73.98142006,20719,2
8145,358,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,439,E 4 St & 2 Ave,40.7262807,-73.98978041,21318,2
8146,329,237,E 11 St & 2 Ave,40.73047309,-73.98672378,432,E 7 St & Avenue A,40.72621788,-73.98379855,15434,1
8147,285,428,E 3 St & 1 Ave,40.72467721,-73.98783413,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16436,1
8148,251,310,State St & Smith St,40.68926942,-73.98912867,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,17310,2
8149,1734,304,Broadway & Battery Pl,40.70463334,-74.01361706,517,Pershing Square South,40.751581,-73.97791,18226,1
8150,1056,442,W 27 St & 7 Ave,40.746647,-73.993915,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19380,1
8151,360,285,Broadway & E 14 St,40.73454567,-73.99074142,375,Mercer St & Bleecker St,40.72679454,-73.99695094,19406,1
8152,328,285,Broadway & E 14 St,40.73454567,-73.99074142,375,Mercer St & Bleecker St,40.72679454,-73.99695094,19007,1
8153,1699,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17038,1
8154,1122,304,Broadway & Battery Pl,40.70463334,-74.01361706,392,Jay St & Tech Pl,40.695065,-73.987167,16158,1
8155,978,532,S 5 Pl & S 4 St,40.710451,-73.960876,502,Henry St & Grand St,40.714215,-73.981346,20946,1
8156,664,490,8 Ave & W 33 St,40.751551,-73.993934,528,2 Ave & E 31 St,40.74290902,-73.97706058,16865,1
8157,430,455,1 Ave & E 44 St,40.75001986,-73.96905301,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,17884,1
8158,291,529,W 42 St & 8 Ave,40.7575699,-73.99098507,478,11 Ave & W 41 St,40.76030096,-73.99884222,14572,1
8159,282,525,W 34 St & 11 Ave,40.75594159,-74.0021163,490,8 Ave & W 33 St,40.751551,-73.993934,18130,1
8160,277,465,Broadway & W 41 St,40.75513557,-73.98658032,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19112,1
8161,208,147,Greenwich St & Warren St,40.71542197,-74.01121978,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,18797,1
8162,1322,501,FDR Drive & E 35 St,40.744219,-73.97121214,295,Pike St & E Broadway,40.71406667,-73.99293911,15012,1
8163,798,434,9 Ave & W 18 St,40.74317449,-74.00366443,448,W 37 St & 10 Ave,40.75660359,-73.9979009,15309,1
8164,630,474,5 Ave & E 29 St,40.7451677,-73.98683077,478,11 Ave & W 41 St,40.76030096,-73.99884222,16859,1
8165,256,301,E 2 St & Avenue B,40.72217444,-73.98368779,341,Stanton St & Mangin St,40.71782143,-73.97628939,19528,2
8166,973,509,9 Ave & W 22 St,40.7454973,-74.00197139,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16470,1
8167,633,483,E 12 St & 3 Ave,40.73223272,-73.98889957,307,Canal St & Rutgers St,40.71427487,-73.98990025,18675,1
8168,503,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,494,W 26 St & 8 Ave,40.74734825,-73.99723551,19053,1
8169,326,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,470,W 20 St & 8 Ave,40.74345335,-74.00004031,15658,1
8170,295,447,8 Ave & W 52 St,40.76370739,-73.9851615,499,Broadway & W 60 St,40.76915505,-73.98191841,15006,1
8171,933,444,Broadway & W 24 St,40.7423543,-73.98915076,441,E 52 St & 2 Ave,40.756014,-73.967416,17881,1
8172,919,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19068,1
8173,487,487,E 20 St & FDR Drive,40.73314259,-73.97573881,483,E 12 St & 3 Ave,40.73223272,-73.98889957,18531,1
8174,395,527,E 33 St & 2 Ave,40.744023,-73.976056,517,Pershing Square South,40.751581,-73.97791,19723,1
8175,161,523,W 38 St & 8 Ave,40.75466591,-73.99138152,362,Broadway & W 37 St,40.75172632,-73.98753523,19252,1
8176,1027,433,E 13 St & Avenue A,40.72955361,-73.98057249,539,Metropolitan Ave & Bedford Av,40.71534825,-73.96024116,20316,1
8177,987,116,W 17 St & 8 Ave,40.74177603,-74.00149746,517,Pershing Square South,40.751581,-73.97791,18557,1
8178,773,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,18231,2
8179,459,375,Mercer St & Bleecker St,40.72679454,-73.99695094,127,Barrow St & Hudson St,40.73172428,-74.00674436,14629,1
8180,341,254,W 11 St & 6 Ave,40.73532427,-73.99800419,254,W 11 St & 6 Ave,40.73532427,-73.99800419,14594,2
8181,273,442,W 27 St & 7 Ave,40.746647,-73.993915,489,10 Ave & W 28 St,40.75066386,-74.00176802,21618,1
8182,1770,496,E 16 St & 5 Ave,40.73726186,-73.99238967,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,15372,1
8183,1448,496,E 16 St & 5 Ave,40.73726186,-73.99238967,489,10 Ave & W 28 St,40.75066386,-74.00176802,15011,2
8184,1241,128,MacDougal St & Prince St,40.72710258,-74.00297088,278,Concord St & Bridge St,40.69766564,-73.98476437,19320,1
8185,856,509,9 Ave & W 22 St,40.7454973,-74.00197139,329,Greenwich St & N Moore St,40.72043411,-74.01020609,16356,1
8186,710,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,411,E 6 St & Avenue D,40.72228087,-73.97668709,15459,2
8187,601,294,Washington Square E,40.73049393,-73.9957214,150,E 2 St & Avenue C,40.7208736,-73.98085795,20821,1
8188,432,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,477,W 41 St & 8 Ave,40.75640548,-73.9900262,19622,1
8189,430,392,Jay St & Tech Pl,40.695065,-73.987167,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,20842,2
8190,302,505,6 Ave & W 33 St,40.74901271,-73.98848395,493,W 45 St & 6 Ave,40.7568001,-73.98291153,21402,1
8191,291,462,W 22 St & 10 Ave,40.74691959,-74.00451887,489,10 Ave & W 28 St,40.75066386,-74.00176802,17204,1
8192,266,346,Bank St & Hudson St,40.73652889,-74.00618026,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18686,2
8193,1060,2004,6 Ave & Broome St,40.724399,-74.004704,504,1 Ave & E 15 St,40.73221853,-73.98165557,18965,1
8194,897,248,Laight St & Hudson St,40.72185379,-74.00771779,459,W 20 St & 11 Ave,40.746745,-74.007756,14586,1
8195,857,331,Pike St & Monroe St,40.71173107,-73.99193043,304,Broadway & Battery Pl,40.70463334,-74.01361706,16635,1
8196,508,492,W 33 St & 7 Ave,40.75019995,-73.99093085,528,2 Ave & E 31 St,40.74290902,-73.97706058,21006,1
8197,346,276,Duane St & Greenwich St,40.71748752,-74.0104554,387,Centre St & Chambers St,40.71273266,-74.0046073,18408,1
8198,1417,257,Lispenard St & Broadway,40.71939226,-74.00247214,471,Grand St & Havemeyer St,40.71286844,-73.95698119,17201,1
8199,861,517,Pershing Square South,40.751581,-73.97791,326,E 11 St & 1 Ave,40.72953837,-73.98426726,15273,1
8200,556,237,E 11 St & 2 Ave,40.73047309,-73.98672378,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16220,1
8201,496,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15621,1
8202,449,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,483,E 12 St & 3 Ave,40.73223272,-73.98889957,19082,1
8203,298,334,W 20 St & 7 Ave,40.74238787,-73.99726235,494,W 26 St & 8 Ave,40.74734825,-73.99723551,16830,1
8204,1751,387,Centre St & Chambers St,40.71273266,-74.0046073,487,E 20 St & FDR Drive,40.73314259,-73.97573881,18508,1
8205,1703,517,Pershing Square South,40.751581,-73.97791,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,17690,1
8206,821,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,474,5 Ave & E 29 St,40.7451677,-73.98683077,18702,1
8207,790,223,W 13 St & 7 Ave,40.73781509,-73.99994661,410,Suffolk St & Stanton St,40.72066442,-73.98517977,14674,1
8208,571,475,E 16 St & Irving Pl,40.73524276,-73.98758561,504,1 Ave & E 15 St,40.73221853,-73.98165557,20656,1
8209,453,467,Dean St & 4 Ave,40.68312489,-73.97895137,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,19181,1
8210,447,237,E 11 St & 2 Ave,40.73047309,-73.98672378,265,Stanton St & Chrystie St,40.72229346,-73.99147535,21417,2
8211,405,484,W 44 St & 5 Ave,40.75500254,-73.98014437,518,E 39 St & 2 Ave,40.74780373,-73.9734419,20124,1
8212,327,387,Centre St & Chambers St,40.71273266,-74.0046073,534,Water - Whitehall Plaza,40.70255065,-74.0127234,21561,1
8213,317,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,20708,1
8214,187,268,Howard St & Centre St,40.71910537,-73.99973337,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15887,1
8215,1013,441,E 52 St & 2 Ave,40.756014,-73.967416,297,E 15 St & 3 Ave,40.734232,-73.986923,15875,1
8216,807,401,Allen St & Rivington St,40.72019576,-73.98997825,401,Allen St & Rivington St,40.72019576,-73.98997825,14760,2
8217,783,335,Washington Pl & Broadway,40.72903917,-73.99404649,505,6 Ave & W 33 St,40.74901271,-73.98848395,18416,1
8218,396,307,Canal St & Rutgers St,40.71427487,-73.98990025,82,St James Pl & Pearl St,40.71117416,-74.00016545,16094,1
8219,394,426,West St & Chambers St,40.71754834,-74.01322069,2004,6 Ave & Broome St,40.724399,-74.004704,19584,1
8220,333,459,W 20 St & 11 Ave,40.746745,-74.007756,463,9 Ave & W 16 St,40.74206539,-74.00443172,14955,1
8221,2114,254,W 11 St & 6 Ave,40.73532427,-73.99800419,3002,South End Ave & Liberty St,40.711512,-74.015756,21473,2
8222,1693,465,Broadway & W 41 St,40.75513557,-73.98658032,276,Duane St & Greenwich St,40.71748752,-74.0104554,17437,1
8223,1460,3002,South End Ave & Liberty St,40.711512,-74.015756,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,20268,1
8224,1341,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,477,W 41 St & 8 Ave,40.75640548,-73.9900262,21500,2
8225,697,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,18766,1
8226,576,513,W 56 St & 10 Ave,40.768254,-73.988639,490,8 Ave & W 33 St,40.751551,-73.993934,20654,1
8227,491,519,Pershing Square North,40.751873,-73.977706,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,15292,1
8228,420,473,Rivington St & Chrystie St,40.72110063,-73.9919254,502,Henry St & Grand St,40.714215,-73.981346,15617,1
8229,252,533,Broadway & W 39 St,40.75299641,-73.98721619,498,Broadway & W 32 St,40.74854862,-73.98808416,19997,2
8230,1185,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,307,Canal St & Rutgers St,40.71427487,-73.98990025,17560,2
8231,1018,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,19985,2
8232,1001,498,Broadway & W 32 St,40.74854862,-73.98808416,441,E 52 St & 2 Ave,40.756014,-73.967416,15115,1
8233,863,533,Broadway & W 39 St,40.75299641,-73.98721619,545,E 23 St & 1 Ave,40.736502,-73.97809472,21305,2
8234,635,393,E 5 St & Avenue C,40.72299208,-73.97995466,307,Canal St & Rutgers St,40.71427487,-73.98990025,15207,1
8235,623,347,W Houston St & Hudson St,40.72873888,-74.00748842,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17180,1
8236,599,497,E 17 St & Broadway,40.73704984,-73.99009296,504,1 Ave & E 15 St,40.73221853,-73.98165557,19493,2
8237,577,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,483,E 12 St & 3 Ave,40.73223272,-73.98889957,20741,1
8238,332,168,W 18 St & 6 Ave,40.73971301,-73.99456405,470,W 20 St & 8 Ave,40.74345335,-74.00004031,20307,2
8239,172,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,20368,1
8240,1305,379,W 31 St & 7 Ave,40.749156,-73.9916,511,E 14 St & Avenue B,40.72938685,-73.97772429,16446,2
8241,815,143,Clinton St & Joralemon St,40.69239502,-73.99337909,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,20769,1
8242,631,445,E 10 St & Avenue A,40.72740794,-73.98142006,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,21109,2
8243,578,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,251,Mott St & Prince St,40.72317958,-73.99480012,15739,2
8244,433,247,Perry St & Bleecker St,40.73535398,-74.00483091,497,E 17 St & Broadway,40.73704984,-73.99009296,21282,1
8245,359,229,Great Jones St,40.72743423,-73.99379025,312,Allen St & E Houston St,40.722055,-73.989111,19133,1
8246,183,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,445,E 10 St & Avenue A,40.72740794,-73.98142006,14857,1
8247,170,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,445,E 10 St & Avenue A,40.72740794,-73.98142006,16314,2
8248,1172,137,E 56 St & Madison Ave,40.761628,-73.972924,487,E 20 St & FDR Drive,40.73314259,-73.97573881,16820,1
8249,662,497,E 17 St & Broadway,40.73704984,-73.99009296,432,E 7 St & Avenue A,40.72621788,-73.98379855,20702,2
8250,408,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,531,Forsyth St & Broome St,40.71893904,-73.99266288,15354,1
8251,360,515,W 43 St & 10 Ave,40.76009437,-73.99461843,530,11 Ave & W 59 St,40.771522,-73.990541,16754,1
8252,278,387,Centre St & Chambers St,40.71273266,-74.0046073,308,St James Pl & Oliver St,40.71307916,-73.99851193,18408,1
8253,1123,302,Avenue D & E 3 St,40.72082834,-73.97793172,471,Grand St & Havemeyer St,40.71286844,-73.95698119,15112,1
8254,879,492,W 33 St & 7 Ave,40.75019995,-73.99093085,280,E 10 St & 5 Ave,40.73331967,-73.99510132,19771,2
8255,863,523,W 38 St & 8 Ave,40.75466591,-73.99138152,453,W 22 St & 8 Ave,40.74475148,-73.99915362,21079,1
8256,546,528,2 Ave & E 31 St,40.74290902,-73.97706058,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17400,1
8257,531,357,E 11 St & Broadway,40.73261787,-73.99158043,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19073,1
8258,349,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,150,E 2 St & Avenue C,40.7208736,-73.98085795,18347,1
8259,301,295,Pike St & E Broadway,40.71406667,-73.99293911,401,Allen St & Rivington St,40.72019576,-73.98997825,21005,1
8260,227,265,Stanton St & Chrystie St,40.72229346,-73.99147535,410,Suffolk St & Stanton St,40.72066442,-73.98517977,16432,1
8261,918,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,363,West Thames St,40.70834698,-74.01713445,17842,1
8262,570,461,E 20 St & 2 Ave,40.73587678,-73.98205027,345,W 13 St & 6 Ave,40.73649403,-73.99704374,18823,1
8263,460,251,Mott St & Prince St,40.72317958,-73.99480012,307,Canal St & Rutgers St,40.71427487,-73.98990025,21257,1
8264,388,285,Broadway & E 14 St,40.73454567,-73.99074142,405,Washington St & Gansevoort St,40.739323,-74.008119,20342,1
8265,388,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,499,Broadway & W 60 St,40.76915505,-73.98191841,16434,2
8266,331,403,E 2 St & 2 Ave,40.72502876,-73.99069656,393,E 5 St & Avenue C,40.72299208,-73.97995466,18642,1
8267,958,223,W 13 St & 7 Ave,40.73781509,-73.99994661,312,Allen St & E Houston St,40.722055,-73.989111,17573,1
8268,674,153,E 40 St & 5 Ave,40.75206231,-73.9816324,174,E 25 St & 1 Ave,40.7381765,-73.97738662,21656,1
8269,615,285,Broadway & E 14 St,40.73454567,-73.99074142,394,E 9 St & Avenue C,40.72521311,-73.97768752,14956,1
8270,597,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,512,W 29 St & 9 Ave,40.7500727,-73.99839279,14736,1
8271,499,428,E 3 St & 1 Ave,40.72467721,-73.98783413,504,1 Ave & E 15 St,40.73221853,-73.98165557,16247,1
8272,325,493,W 45 St & 6 Ave,40.7568001,-73.98291153,515,W 43 St & 10 Ave,40.76009437,-73.99461843,21402,1
8273,788,485,W 37 St & 5 Ave,40.75038009,-73.98338988,290,2 Ave & E 58 St,40.76020258,-73.96478473,15554,1
8274,520,518,E 39 St & 2 Ave,40.74780373,-73.9734419,465,Broadway & W 41 St,40.75513557,-73.98658032,16380,1
8275,390,335,Washington Pl & Broadway,40.72903917,-73.99404649,301,E 2 St & Avenue B,40.72217444,-73.98368779,20074,1
8276,363,546,E 30 St & Park Ave S,40.74444921,-73.98303529,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17899,1
8277,330,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16125,1
8278,154,301,E 2 St & Avenue B,40.72217444,-73.98368779,393,E 5 St & Avenue C,40.72299208,-73.97995466,18081,1
8279,135,518,E 39 St & 2 Ave,40.74780373,-73.9734419,527,E 33 St & 2 Ave,40.744023,-73.976056,17583,1
8280,1044,293,Lafayette St & E 8 St,40.73028666,-73.9907647,426,West St & Chambers St,40.71754834,-74.01322069,15621,1
8281,722,285,Broadway & E 14 St,40.73454567,-73.99074142,127,Barrow St & Hudson St,40.73172428,-74.00674436,20714,1
8282,545,168,W 18 St & 6 Ave,40.73971301,-73.99456405,394,E 9 St & Avenue C,40.72521311,-73.97768752,20544,1
8283,456,546,E 30 St & Park Ave S,40.74444921,-73.98303529,359,E 47 St & Park Ave,40.75510267,-73.97498696,17102,1
8284,415,167,E 39 St & 3 Ave,40.7489006,-73.97604882,174,E 25 St & 1 Ave,40.7381765,-73.97738662,18952,1
8285,287,312,Allen St & E Houston St,40.722055,-73.989111,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18201,1
8286,1437,376,John St & William St,40.70862144,-74.00722156,445,E 10 St & Avenue A,40.72740794,-73.98142006,20962,2
8287,724,433,E 13 St & Avenue A,40.72955361,-73.98057249,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,14726,2
8288,592,116,W 17 St & 8 Ave,40.74177603,-74.00149746,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,15920,1
8289,400,147,Greenwich St & Warren St,40.71542197,-74.01121978,415,Pearl St & Hanover Square,40.7047177,-74.00926027,21254,1
8290,383,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16285,1
8291,340,285,Broadway & E 14 St,40.73454567,-73.99074142,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20598,1
8292,301,168,W 18 St & 6 Ave,40.73971301,-73.99456405,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15477,1
8293,716,388,W 26 St & 10 Ave,40.74971775,-74.00295035,472,E 32 St & Park Ave,40.7457121,-73.98194829,19455,1
8294,626,297,E 15 St & 3 Ave,40.734232,-73.986923,482,W 15 St & 7 Ave,40.73935542,-73.99931783,17903,2
8295,546,379,W 31 St & 7 Ave,40.749156,-73.9916,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,15433,1
8296,242,280,E 10 St & 5 Ave,40.73331967,-73.99510132,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18632,1
8297,1273,439,E 4 St & 2 Ave,40.7262807,-73.98978041,403,E 2 St & 2 Ave,40.72502876,-73.99069656,21610,1
8298,1241,439,E 4 St & 2 Ave,40.7262807,-73.98978041,403,E 2 St & 2 Ave,40.72502876,-73.99069656,20017,1
8299,1086,361,Allen St & Hester St,40.71605866,-73.99190759,254,W 11 St & 6 Ave,40.73532427,-73.99800419,21150,1
8300,712,459,W 20 St & 11 Ave,40.746745,-74.007756,127,Barrow St & Hudson St,40.73172428,-74.00674436,14586,1
8301,700,459,W 20 St & 11 Ave,40.746745,-74.007756,127,Barrow St & Hudson St,40.73172428,-74.00674436,19481,2
8302,517,375,Mercer St & Bleecker St,40.72679454,-73.99695094,445,E 10 St & Avenue A,40.72740794,-73.98142006,19910,1
8303,506,285,Broadway & E 14 St,40.73454567,-73.99074142,394,E 9 St & Avenue C,40.72521311,-73.97768752,20186,1
