,index,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3220,6383,564,9/1/2015 08:30:09,9/1/2015 08:39:33,511,E 14 St & Avenue B,40.72938685,-73.97772429,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,14766,Subscriber,1995.0,1
3221,6385,559,9/1/2015 08:30:09,9/1/2015 08:39:29,383,Greenwich Ave & Charles St,40.735238,-74.000271,444,Broadway & W 24 St,40.742354299999995,-73.98915076,19592,Subscriber,1991.0,1
3222,6386,913,9/1/2015 08:30:11,9/1/2015 08:45:25,497,E 17 St & Broadway,40.73704984,-73.99009296,263,Elizabeth St & Hester St,40.717290000000006,-73.996375,15802,Subscriber,1977.0,1
3223,6388,212,9/1/2015 08:30:14,9/1/2015 08:33:46,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,335,Washington Pl & Broadway,40.72903917,-73.99404649,15143,Subscriber,1985.0,1
3224,6391,321,9/1/2015 08:30:14,9/1/2015 08:35:35,514,12 Ave & W 40 St,40.76087502,-74.00277668,72,W 52 St & 11 Ave,40.76727216,-73.99392888,20724,Subscriber,1977.0,1
3225,6393,339,9/1/2015 08:30:15,9/1/2015 08:35:55,482,W 15 St & 7 Ave,40.73935542,-73.99931783,496,E 16 St & 5 Ave,40.73726186,-73.99238967,16109,Subscriber,1950.0,1
3226,6396,696,9/1/2015 08:30:22,9/1/2015 08:41:58,448,W 37 St & 10 Ave,40.75660359,-73.9979009,435,W 21 St & 6 Ave,40.74173969,-73.99415556,24087,Subscriber,1987.0,1
3227,6400,1091,9/1/2015 08:30:25,9/1/2015 08:48:37,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,328,Watts St & Greenwich St,40.72405549,-74.00965965,17373,Subscriber,1991.0,2
3228,6401,525,9/1/2015 08:30:27,9/1/2015 08:39:12,445,E 10 St & Avenue A,40.72740794,-73.98142006,501,FDR Drive & E 35 St,40.744219,-73.97121214,19036,Subscriber,1969.0,1
3229,6405,557,9/1/2015 08:30:29,9/1/2015 08:39:47,352,W 56 St & 6 Ave,40.76340613,-73.97722479,485,W 37 St & 5 Ave,40.75038009,-73.98338988,23571,Subscriber,1972.0,1
3230,6406,533,9/1/2015 08:30:29,9/1/2015 08:39:22,296,Division St & Bowery,40.71413089,-73.99704679999999,128,MacDougal St & Prince St,40.72710258,-74.00297088,23202,Subscriber,1988.0,1
3231,6407,532,9/1/2015 08:30:31,9/1/2015 08:39:23,2022,E 60 St & York Ave,40.759107,-73.959223,359,E 47 St & Park Ave,40.75510267,-73.97498696,22686,Subscriber,1985.0,1
3232,6410,324,9/1/2015 08:30:34,9/1/2015 08:35:59,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,17751,Subscriber,1974.0,1
3233,6414,1554,9/1/2015 08:30:38,9/1/2015 08:56:32,282,Kent Ave & S 11 St,40.70827295,-73.96834101,501,FDR Drive & E 35 St,40.744219,-73.97121214,20079,Subscriber,1981.0,2
3234,6417,1218,9/1/2015 08:30:39,9/1/2015 08:50:57,423,W 54 St & 9 Ave,40.76584941,-73.98690506,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,16099,Subscriber,1988.0,2
3235,6420,459,9/1/2015 08:30:42,9/1/2015 08:38:22,405,Washington St & Gansevoort St,40.739323,-74.008119,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20191,Subscriber,1966.0,1
3236,6421,470,9/1/2015 08:30:43,9/1/2015 08:38:34,513,W 56 St & 10 Ave,40.768254,-73.988639,137,E 56 St & Madison Ave,40.761628,-73.972924,16817,Subscriber,1981.0,1
3237,6422,880,9/1/2015 08:30:43,9/1/2015 08:45:23,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,3123,31 St & Thomson Ave,40.74469738,-73.93540375,18117,Subscriber,1970.0,1
3238,6424,546,9/1/2015 08:30:46,9/1/2015 08:39:53,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,405,Washington St & Gansevoort St,40.739323,-74.008119,21219,Subscriber,1981.0,1
3239,6429,526,9/1/2015 08:30:49,9/1/2015 08:39:35,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,22940,Subscriber,1961.0,1
3240,6430,350,9/1/2015 08:30:53,9/1/2015 08:36:43,511,E 14 St & Avenue B,40.72938685,-73.97772429,297,E 15 St & 3 Ave,40.734232,-73.986923,15078,Subscriber,1967.0,1
3241,6431,521,9/1/2015 08:30:52,9/1/2015 08:39:34,3108,Nassau Ave & Russell St,40.725570000000005,-73.94434,3104,Kent Ave & N 7 St,40.72057658,-73.96150225,19730,Subscriber,1983.0,1
3242,6432,749,9/1/2015 08:30:52,9/1/2015 08:43:22,276,Duane St & Greenwich St,40.71748752,-74.0104554,405,Washington St & Gansevoort St,40.739323,-74.008119,22561,Subscriber,1990.0,1
3243,6437,1589,9/1/2015 08:30:58,9/1/2015 08:57:28,490,8 Ave & W 33 St,40.751551,-73.993934,426,West St & Chambers St,40.71754834,-74.01322069,16719,Subscriber,1960.0,1
3244,6438,558,9/1/2015 08:31:00,9/1/2015 08:40:18,519,Pershing Square North,40.751872999999996,-73.97770600000001,475,E 16 St & Irving Pl,40.73524276,-73.98758561,21378,Subscriber,1979.0,1
3245,6439,1365,9/1/2015 08:31:00,9/1/2015 08:53:45,363,West Thames St,40.70834698,-74.01713445,430,York St & Jay St,40.7014851,-73.98656928,16256,Subscriber,1978.0,1
3246,6440,650,9/1/2015 08:31:01,9/1/2015 08:41:52,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,19046,Subscriber,1981.0,2
3247,6442,423,9/1/2015 08:31:04,9/1/2015 08:38:07,127,Barrow St & Hudson St,40.73172428,-74.00674436,2004,6 Ave & Broome St,40.724399,-74.004704,15004,Subscriber,1979.0,2
3248,6445,184,9/1/2015 08:31:04,9/1/2015 08:34:09,147,Greenwich St & Warren St,40.71542197,-74.01121978,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,22847,Subscriber,1965.0,1
3249,6446,1133,9/1/2015 08:31:07,9/1/2015 08:50:01,470,W 20 St & 8 Ave,40.74345335,-74.00004031,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,18650,Subscriber,1971.0,1
3250,6447,1226,9/1/2015 08:31:09,9/1/2015 08:51:36,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,21650,Subscriber,1972.0,1
3251,6448,1037,9/1/2015 08:31:08,9/1/2015 08:48:25,517,Pershing Square South,40.751581,-73.97791,348,W Broadway & Spring St,40.72490985,-74.00154702,23678,Subscriber,1970.0,1
3252,6449,468,9/1/2015 08:31:08,9/1/2015 08:38:56,458,11 Ave & W 27 St,40.751396,-74.00522600000001,225,W 14 St & The High Line,40.74195138,-74.00803013,16984,Subscriber,1990.0,1
3253,6454,284,9/1/2015 08:31:15,9/1/2015 08:35:59,517,Pershing Square South,40.751581,-73.97791,546,E 30 St & Park Ave S,40.74444921,-73.98303529,22535,Subscriber,1964.0,1
3254,6457,568,9/1/2015 08:31:14,9/1/2015 08:40:43,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,229,Great Jones St,40.72743423,-73.99379025,15831,Subscriber,1964.0,1
3255,6460,949,9/1/2015 08:31:16,9/1/2015 08:47:06,257,Lispenard St & Broadway,40.71939226,-74.00247214,247,Perry St & Bleecker St,40.73535398,-74.00483091,22166,Subscriber,1975.0,1
3256,6462,566,9/1/2015 08:31:16,9/1/2015 08:40:43,427,Bus Slip & State St,40.701907,-74.013942,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,22482,Subscriber,1963.0,2
3257,6463,1729,9/1/2015 08:31:21,9/1/2015 09:00:11,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,164,E 47 St & 2 Ave,40.75323098,-73.97032517,23186,Subscriber,1986.0,1
3258,6466,860,9/1/2015 08:31:24,9/1/2015 08:45:44,468,Broadway & W 55 St,40.7652654,-73.98192338,516,E 47 St & 1 Ave,40.75206862,-73.96784384,20023,Subscriber,1976.0,1
3259,6467,308,9/1/2015 08:31:26,9/1/2015 08:36:35,2009,Catherine St & Monroe St,40.71117444,-73.99682619,386,Centre St & Worth St,40.71494807,-74.00234482,16311,Subscriber,1978.0,1
3260,6468,618,9/1/2015 08:31:24,9/1/2015 08:41:43,523,W 38 St & 8 Ave,40.75466591,-73.99138152,444,Broadway & W 24 St,40.742354299999995,-73.98915076,17356,Subscriber,1988.0,2
3261,6471,379,9/1/2015 08:31:27,9/1/2015 08:37:46,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,18240,Subscriber,1980.0,0
3262,6473,932,9/1/2015 08:31:27,9/1/2015 08:47:00,456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,520,W 52 St & 5 Ave,40.75992262,-73.97648516,19536,Subscriber,1974.0,1
3263,6476,1336,9/1/2015 08:31:32,9/1/2015 08:53:48,2008,Little West St & 1 Pl,40.70569254,-74.01677685,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,23051,Subscriber,1984.0,2
3264,6480,252,9/1/2015 08:31:34,9/1/2015 08:35:46,174,E 25 St & 1 Ave,40.7381765,-73.97738662,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,23866,Subscriber,1983.0,1
3265,6482,880,9/1/2015 08:31:35,9/1/2015 08:46:16,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,426,West St & Chambers St,40.71754834,-74.01322069,17375,Subscriber,1985.0,1
3266,6489,300,9/1/2015 08:31:39,9/1/2015 08:36:40,417,Barclay St & Church St,40.71291224,-74.01020234,306,Cliff St & Fulton St,40.70823502,-74.00530063,16299,Subscriber,1985.0,1
3267,6490,558,9/1/2015 08:31:41,9/1/2015 08:41:00,507,E 25 St & 2 Ave,40.73912601,-73.97973776,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,18712,Subscriber,1969.0,2
3268,6491,803,9/1/2015 08:31:39,9/1/2015 08:45:03,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,16772,Subscriber,1987.0,1
3269,6493,225,9/1/2015 08:31:45,9/1/2015 08:35:31,345,W 13 St & 6 Ave,40.73649403,-73.99704374,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,15883,Subscriber,1991.0,1
3270,6494,623,9/1/2015 08:31:46,9/1/2015 08:42:10,497,E 17 St & Broadway,40.73704984,-73.99009296,386,Centre St & Worth St,40.71494807,-74.00234482,23437,Subscriber,1959.0,1
3271,6495,362,9/1/2015 08:31:47,9/1/2015 08:37:50,348,W Broadway & Spring St,40.72490985,-74.00154702,357,E 11 St & Broadway,40.73261787,-73.99158043,15561,Subscriber,1981.0,1
3272,6498,909,9/1/2015 08:31:49,9/1/2015 08:46:59,368,Carmine St & 6 Ave,40.73038599,-74.00214988,388,W 26 St & 10 Ave,40.749717753,-74.002950346,17090,Subscriber,1984.0,2
3273,6499,529,9/1/2015 08:31:50,9/1/2015 08:40:39,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,500,Broadway & W 51 St,40.76228826,-73.98336183,20962,Subscriber,1973.0,1
3274,6500,1004,9/1/2015 08:31:53,9/1/2015 08:48:37,504,1 Ave & E 15 St,40.73221853,-73.98165557,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17835,Subscriber,1987.0,2
3275,6504,2107,9/1/2015 08:31:55,9/1/2015 09:07:02,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,402,Broadway & E 22 St,40.740343200000005,-73.98955109,24222,Subscriber,1989.0,1
3276,6505,322,9/1/2015 08:31:56,9/1/2015 08:37:18,2010,Grand St & Greene St,40.72165481,-74.00234737,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16886,Subscriber,1985.0,1
3277,6506,1155,9/1/2015 08:31:56,9/1/2015 08:51:12,296,Division St & Bowery,40.71413089,-73.99704679999999,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,23299,Subscriber,1993.0,1
3278,6507,362,9/1/2015 08:31:56,9/1/2015 08:37:59,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,23921,Subscriber,1980.0,1
3279,6508,1051,9/1/2015 08:31:56,9/1/2015 08:49:27,448,W 37 St & 10 Ave,40.75660359,-73.9979009,325,E 19 St & 3 Ave,40.73624527,-73.98473765,16293,Subscriber,1984.0,1
3280,6509,781,9/1/2015 08:31:57,9/1/2015 08:44:59,501,FDR Drive & E 35 St,40.744219,-73.97121214,524,W 43 St & 6 Ave,40.75527307,-73.98316936,23188,Subscriber,1971.0,1
3281,6511,1361,9/1/2015 08:31:59,9/1/2015 08:54:41,511,E 14 St & Avenue B,40.72938685,-73.97772429,415,Pearl St & Hanover Square,40.7047177,-74.00926027,20618,Subscriber,1988.0,1
3282,6512,165,9/1/2015 08:31:59,9/1/2015 08:34:44,406,Hicks St & Montague St,40.69512845,-73.99595065,391,Clark St & Henry St,40.69760127,-73.99344559,17680,Subscriber,1984.0,1
3283,6513,1277,9/1/2015 08:32:00,9/1/2015 08:53:18,400,Pitt St & Stanton St,40.71926081,-73.98178024,259,South St & Whitehall St,40.70122128,-74.01234218,24261,Subscriber,1988.0,1
3284,6514,818,9/1/2015 08:32:05,9/1/2015 08:45:43,174,E 25 St & 1 Ave,40.7381765,-73.97738662,466,W 25 St & 6 Ave,40.74395411,-73.99144871,20178,Subscriber,1974.0,1
3285,6515,1149,9/1/2015 08:32:04,9/1/2015 08:51:14,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,363,West Thames St,40.70834698,-74.01713445,22541,Subscriber,1980.0,1
3286,6516,394,9/1/2015 08:32:07,9/1/2015 08:38:41,519,Pershing Square North,40.751872999999996,-73.97770600000001,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,17073,Subscriber,1961.0,1
3287,6517,375,9/1/2015 08:32:05,9/1/2015 08:38:21,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16696,Subscriber,1979.0,1
3288,6521,914,9/1/2015 08:32:14,9/1/2015 08:47:28,402,Broadway & E 22 St,40.740343200000005,-73.98955109,520,W 52 St & 5 Ave,40.75992262,-73.97648516,17409,Subscriber,1984.0,1
3289,6522,612,9/1/2015 08:32:16,9/1/2015 08:42:29,332,Cherry St,40.71219906,-73.97948148,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21530,Subscriber,1965.0,1
3290,6527,1137,9/1/2015 08:32:18,9/1/2015 08:51:15,405,Washington St & Gansevoort St,40.739323,-74.008119,167,E 39 St & 3 Ave,40.7489006,-73.97604882,15758,Subscriber,1981.0,1
3291,6528,907,9/1/2015 08:32:19,9/1/2015 08:47:27,329,Greenwich St & N Moore St,40.72043411,-74.01020609,304,Broadway & Battery Pl,40.70463334,-74.01361706,22648,Subscriber,1990.0,2
3292,6532,309,9/1/2015 08:32:22,9/1/2015 08:37:31,497,E 17 St & Broadway,40.73704984,-73.99009296,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,22883,Subscriber,1974.0,1
3293,6534,446,9/1/2015 08:32:23,9/1/2015 08:39:49,361,Allen St & Hester St,40.71605866,-73.99190759,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,19622,Subscriber,1989.0,1
3294,6536,591,9/1/2015 08:32:27,9/1/2015 08:42:19,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,285,Broadway & E 14 St,40.73454567,-73.99074142,19196,Subscriber,1984.0,1
3295,6537,291,9/1/2015 08:32:28,9/1/2015 08:37:19,385,E 55 St & 2 Ave,40.75797322,-73.96603308,440,E 45 St & 3 Ave,40.75255434,-73.97282625,15390,Subscriber,1968.0,1
3296,6538,514,9/1/2015 08:32:28,9/1/2015 08:41:03,487,E 20 St & FDR Drive,40.73314259,-73.97573881,546,E 30 St & Park Ave S,40.74444921,-73.98303529,20741,Subscriber,1991.0,1
3297,6540,503,9/1/2015 08:32:31,9/1/2015 08:40:54,500,Broadway & W 51 St,40.76228826,-73.98336183,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,21482,Subscriber,1986.0,1
3298,6542,751,9/1/2015 08:32:32,9/1/2015 08:45:03,341,Stanton St & Mangin St,40.71782143,-73.97628939,82,St James Pl & Pearl St,40.71117416,-74.00016545,15114,Subscriber,1980.0,2
3299,6545,661,9/1/2015 08:32:33,9/1/2015 08:43:35,312,Allen St & E Houston St,40.722055,-73.989111,260,Broad St & Bridge St,40.70365182,-74.01167797,15626,Subscriber,1954.0,1
3300,6548,410,9/1/2015 08:32:37,9/1/2015 08:39:27,383,Greenwich Ave & Charles St,40.735238,-74.000271,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,23184,Subscriber,1989.0,1
3301,6553,490,9/1/2015 08:32:37,9/1/2015 08:40:47,307,Canal St & Rutgers St,40.71427487,-73.98990025,128,MacDougal St & Prince St,40.72710258,-74.00297088,16920,Subscriber,1987.0,1
3302,6555,591,9/1/2015 08:32:40,9/1/2015 08:42:32,358,Christopher St & Greenwich St,40.73291553,-74.00711384,2004,6 Ave & Broome St,40.724399,-74.004704,15317,Subscriber,1983.0,2
3303,6556,113,9/1/2015 08:32:45,9/1/2015 08:34:39,444,Broadway & W 24 St,40.742354299999995,-73.98915076,444,Broadway & W 24 St,40.742354299999995,-73.98915076,17069,Customer,,0
3304,6557,573,9/1/2015 08:32:46,9/1/2015 08:42:19,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,174,E 25 St & 1 Ave,40.7381765,-73.97738662,22230,Subscriber,1972.0,1
3305,6558,540,9/1/2015 08:32:45,9/1/2015 08:41:45,262,Washington Park,40.6917823,-73.97372990000001,467,Dean St & 4 Ave,40.68312489,-73.97895137,24238,Subscriber,1973.0,1
3306,6559,108,9/1/2015 08:32:46,9/1/2015 08:34:35,247,Perry St & Bleecker St,40.73535398,-74.00483091,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19024,Subscriber,1977.0,1
3307,6564,134,9/1/2015 08:32:49,9/1/2015 08:35:03,195,Liberty St & Broadway,40.70905623,-74.01043382,351,Front St & Maiden Ln,40.70530954,-74.00612572,23229,Subscriber,1992.0,1
3308,6565,1699,9/1/2015 08:32:47,9/1/2015 09:01:07,427,Bus Slip & State St,40.701907,-74.013942,345,W 13 St & 6 Ave,40.73649403,-73.99704374,21972,Subscriber,1967.0,1
3309,6566,375,9/1/2015 08:32:50,9/1/2015 08:39:05,433,E 13 St & Avenue A,40.72955361,-73.98057249,403,E 2 St & 2 Ave,40.72502876,-73.99069656,22854,Subscriber,1993.0,2
3310,6567,744,9/1/2015 08:32:49,9/1/2015 08:45:13,536,1 Ave & E 30 St,40.74144387,-73.97536082,520,W 52 St & 5 Ave,40.75992262,-73.97648516,24312,Subscriber,1983.0,1
3311,6569,557,9/1/2015 08:32:49,9/1/2015 08:42:07,484,W 44 St & 5 Ave,40.75500254,-73.98014437,508,W 46 St & 11 Ave,40.76341379,-73.99667444,18671,Subscriber,1963.0,1
3312,6570,218,9/1/2015 08:32:50,9/1/2015 08:36:29,485,W 37 St & 5 Ave,40.75038009,-73.98338988,477,W 41 St & 8 Ave,40.75640548,-73.9900262,22126,Subscriber,1990.0,1
3313,6571,1284,9/1/2015 08:32:51,9/1/2015 08:54:15,445,E 10 St & Avenue A,40.72740794,-73.98142006,526,E 33 St & 5 Ave,40.74765947,-73.98490707,14979,Subscriber,1989.0,1
3314,6572,1279,9/1/2015 08:32:50,9/1/2015 08:54:10,468,Broadway & W 55 St,40.7652654,-73.98192338,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,23807,Subscriber,1978.0,1
3315,6573,658,9/1/2015 08:32:54,9/1/2015 08:43:53,462,W 22 St & 10 Ave,40.74691959,-74.00451887,253,W 13 St & 5 Ave,40.73543934,-73.99453948,20775,Subscriber,1976.0,2
3316,6576,562,9/1/2015 08:32:55,9/1/2015 08:42:18,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,20957,Subscriber,1983.0,1
3317,6582,777,9/1/2015 08:32:59,9/1/2015 08:45:56,461,E 20 St & 2 Ave,40.73587678,-73.98205027,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,22099,Subscriber,1957.0,1
3318,6583,839,9/1/2015 08:33:04,9/1/2015 08:47:03,445,E 10 St & Avenue A,40.72740794,-73.98142006,329,Greenwich St & N Moore St,40.72043411,-74.01020609,20165,Subscriber,1989.0,1
3319,6584,1279,9/1/2015 08:33:05,9/1/2015 08:54:24,521,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,23875,Subscriber,1972.0,1
3320,6586,451,9/1/2015 08:33:04,9/1/2015 08:40:36,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,23838,Subscriber,1974.0,2
3321,6587,716,9/1/2015 08:33:04,9/1/2015 08:45:01,266,Avenue D & E 8 St,40.72368361,-73.97574813,296,Division St & Bowery,40.71413089,-73.99704679999999,18190,Subscriber,1988.0,1
3322,6588,586,9/1/2015 08:33:07,9/1/2015 08:42:54,499,Broadway & W 60 St,40.76915505,-73.98191841,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,14616,Subscriber,1984.0,1
3323,6589,442,9/1/2015 08:33:07,9/1/2015 08:40:30,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,16833,Subscriber,1991.0,1
3324,6590,674,9/1/2015 08:33:07,9/1/2015 08:44:22,530,11 Ave & W 59 St,40.771522,-73.99054100000001,465,Broadway & W 41 St,40.75513557,-73.98658032,17014,Subscriber,1983.0,1
3325,6592,297,9/1/2015 08:33:07,9/1/2015 08:38:04,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,427,Bus Slip & State St,40.701907,-74.013942,19807,Subscriber,1958.0,1
3326,6594,537,9/1/2015 08:33:08,9/1/2015 08:42:06,401,Allen St & Rivington St,40.72019576,-73.98997825,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,19388,Subscriber,1993.0,2
3327,6595,565,9/1/2015 08:33:09,9/1/2015 08:42:35,237,E 11 St & 2 Ave,40.73047309,-73.98672378,444,Broadway & W 24 St,40.742354299999995,-73.98915076,17058,Customer,,0
3328,6598,308,9/1/2015 08:33:15,9/1/2015 08:38:23,361,Allen St & Hester St,40.71605866,-73.99190759,386,Centre St & Worth St,40.71494807,-74.00234482,18482,Subscriber,1990.0,1
3329,6599,692,9/1/2015 08:33:15,9/1/2015 08:44:48,508,W 46 St & 11 Ave,40.76341379,-73.99667444,3158,W 63 St & Broadway,40.77163851,-73.98261428,22218,Subscriber,1988.0,2
3330,6601,905,9/1/2015 08:33:16,9/1/2015 08:48:22,489,10 Ave & W 28 St,40.75066386,-74.00176802,2004,6 Ave & Broome St,40.724399,-74.004704,18231,Subscriber,1969.0,1
3331,6603,347,9/1/2015 08:33:18,9/1/2015 08:39:05,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,387,Centre St & Chambers St,40.71273266,-74.0046073,22793,Subscriber,1981.0,1
3332,6604,889,9/1/2015 08:33:19,9/1/2015 08:48:09,433,E 13 St & Avenue A,40.72955361,-73.98057249,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,22827,Subscriber,1970.0,1
3333,6605,133,9/1/2015 08:33:20,9/1/2015 08:35:34,527,E 33 St & 2 Ave,40.744023,-73.976056,527,E 33 St & 2 Ave,40.744023,-73.976056,16890,Subscriber,1989.0,1
3334,6606,1639,9/1/2015 08:33:22,9/1/2015 09:00:42,497,E 17 St & Broadway,40.73704984,-73.99009296,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,23445,Subscriber,1986.0,2
3335,6609,822,9/1/2015 08:33:23,9/1/2015 08:47:06,128,MacDougal St & Prince St,40.72710258,-74.00297088,465,Broadway & W 41 St,40.75513557,-73.98658032,22848,Subscriber,1992.0,1
3336,6612,956,9/1/2015 08:33:26,9/1/2015 08:49:23,394,E 9 St & Avenue C,40.72521311,-73.97768752,455,1 Ave & E 44 St,40.75001986,-73.96905301,17335,Subscriber,1982.0,1
3337,6613,741,9/1/2015 08:33:28,9/1/2015 08:45:50,173,Broadway & W 49 St,40.76064679,-73.98442659,444,Broadway & W 24 St,40.742354299999995,-73.98915076,23704,Subscriber,1969.0,2
3338,6615,274,9/1/2015 08:33:30,9/1/2015 08:38:05,519,Pershing Square North,40.751872999999996,-73.97770600000001,498,Broadway & W 32 St,40.74854862,-73.98808416,22494,Subscriber,1965.0,1
3339,6618,940,9/1/2015 08:33:34,9/1/2015 08:49:14,433,E 13 St & Avenue A,40.72955361,-73.98057249,388,W 26 St & 10 Ave,40.749717753,-74.002950346,20317,Customer,,0
3340,6620,222,9/1/2015 08:33:38,9/1/2015 08:37:21,391,Clark St & Henry St,40.69760127,-73.99344559,430,York St & Jay St,40.7014851,-73.98656928,16420,Subscriber,1979.0,1
3341,6623,397,9/1/2015 08:33:42,9/1/2015 08:40:19,238,Bank St & Washington St,40.7361967,-74.00859207,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18927,Subscriber,1960.0,2
3342,6627,1394,9/1/2015 08:33:48,9/1/2015 08:57:02,461,E 20 St & 2 Ave,40.73587678,-73.98205027,279,Peck Slip & Front St,40.707873,-74.00166999999999,14718,Subscriber,1988.0,2
3343,6628,648,9/1/2015 08:33:50,9/1/2015 08:44:38,487,E 20 St & FDR Drive,40.73314259,-73.97573881,476,E 31 St & 3 Ave,40.74394314,-73.97966069,23529,Subscriber,1967.0,1
3344,6629,201,9/1/2015 08:33:51,9/1/2015 08:37:13,415,Pearl St & Hanover Square,40.7047177,-74.00926027,316,Fulton St & William St,40.70955958,-74.00653609,16535,Subscriber,1978.0,1
