Trip_no,VendorID,PU_hour,DO_hour,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Trip_type
6636,2,18,18,N,1,-73.98201752,40.67917633,-73.98201752,40.67233276,1,0.62,4.5,1,0.5,0,0, ,0.3,6.3,1
6637,2,18,18,N,1,-73.99228668,40.70260239,-73.99612427,40.69102859,6,0.93,6,1,0.5,0,0, ,0.3,7.8,1
6638,2,18,18,N,1,-73.91055298,40.77601624,-73.89653015,40.77186584,1,1.13,5.5,1,0.5,1.46,0, ,0.3,8.76,1
6639,2,18,19,N,1,-73.98949432,40.70192337,-73.99066925,40.72354126,1,3.62,16.5,1,0.5,5.49,0, ,0.3,23.79,1
6640,1,18,19,N,1,-73.95410156,40.71919632,-73.98964691,40.7023735,1,3.6,15,1,0.5,3.35,0, ,0.3,20.15,1
6641,1,18,18,N,1,-73.95315552,40.71409225,-73.96331787,40.71669388,1,0.6,5,1,0.5,0,0, ,0.3,6.8,1
6642,2,18,18,N,1,-73.98708344,40.69393158,-73.99076843,40.70330048,1,0.93,6,1,0.5,1.95,0, ,0.3,9.75,1
6643,2,18,18,N,1,-73.94909668,40.68041611,-73.94548798,40.6912117,1,1.22,9.5,1,0.5,0,0, ,0.3,11.3,1
6644,2,18,18,N,1,-73.93167877,40.69511032,-73.93282318,40.70343781,1,1.54,8.5,1,0.5,0,0, ,0.3,10.3,1
6645,2,18,18,N,1,-73.95545959,40.71978378,-73.96592712,40.7111702,1,1.09,6.5,1,0.5,1.66,0, ,0.3,9.96,1
6646,2,18,18,N,1,-73.93917084,40.80557632,-73.94396973,40.81370926,1,0.88,7,1,0.5,1.76,0, ,0.3,10.56,1
6647,2,18,19,N,1,-73.95040894,40.65545273,-73.97058105,40.63294601,1,2.38,13,1,0.5,0,0, ,0.3,14.8,1
6648,2,18,19,N,1,-73.98654175,40.70133591,-73.95613098,40.68558502,1,2.72,12.5,1,0.5,2.86,0, ,0.3,17.16,1
6649,2,18,18,N,1,-73.95217133,40.78992081,-73.93848419,40.80564499,1,1.37,8,1,0.5,0,0, ,0.3,9.8,1
6650,2,18,18,N,1,-73.98019409,40.68858337,-73.97293854,40.69382095,2,0.91,5,1,0.5,0,0, ,0.3,6.8,1
6651,2,18,18,N,1,-73.92515564,40.7618866,-73.92899323,40.77591324,5,1.36,6.5,1,0.5,1.66,0, ,0.3,9.96,1
6652,2,18,19,N,1,-73.9654007,40.80611038,-74.00364685,40.75645065,6,4.64,22,1,0.5,3,0, ,0.3,26.8,1
6653,2,18,18,N,1,-73.94787598,40.81731415,-73.93382263,40.84414291,2,2.2,11,1,0.5,0,0, ,0.3,12.8,1
6654,2,18,19,N,1,-73.9363327,40.80293655,-73.90882874,40.8236084,1,2.25,15,1,0.5,0,0, ,0.3,16.8,1
6655,2,18,18,N,1,-73.98905182,40.68877029,-73.97856903,40.68538666,1,0.63,5,1,0.5,1.7,0, ,0.3,8.5,1
6656,2,18,18,N,1,-73.93966675,40.82093811,-73.93908691,40.81074524,1,0.94,6.5,1,0.5,0,0, ,0.3,8.3,1
6657,2,18,18,N,1,-73.98434448,40.67954636,-73.96466064,40.68831635,1,1.36,7.5,1,0.5,1.4,0, ,0.3,10.7,1
6658,1,18,18,N,1,-73.94392395,40.79948044,-73.93221283,40.79548645,1,0.7,6.5,0.5,0.5,0,0, ,0.3,7.8,1
6659,1,18,19,N,1,-73.94068146,40.81170273,-73.98226166,40.76868439,1,4.4,22,1,0.5,5,0, ,0.3,28.8,1
6660,1,18,18,N,1,-73.94454193,40.80881119,-73.94449615,40.8088913,3,0,2.5,1,0.5,0,0, ,0.3,4.3,1
6661,1,18,18,N,1,-73.99753571,40.67882919,-73.98194122,40.68344116,1,1.5,9,0.5,0.5,2.05,0, ,0.3,12.35,1
6662,1,18,18,N,1,-73.9489975,40.68031693,-73.94715881,40.67415619,1,0.8,7.5,1,0.5,0,0, ,0.3,9.3,1
6663,2,18,18,N,1,-73.95774841,40.81495285,-73.94998169,40.81170273,1,0.61,5.5,1,0.5,0,0, ,0.3,7.3,1
6664,2,18,18,N,1,-73.97866058,40.68130875,-73.97231293,40.67322922,1,0.84,5.5,1,0.5,0,0, ,0.3,7.3,1
6665,2,18,19,N,1,-73.9593277,40.6473732,-73.974617,40.68043137,1,2.57,14,1,0.5,0,0, ,0.3,15.8,1
6666,1,18,18,N,1,-73.94857788,40.80909729,-73.94959259,40.81397629,1,0.5,4.5,1,0.5,0,0, ,0.3,6.3,1
6667,2,18,18,N,1,-73.87819672,40.8725853,-73.88031006,40.86904144,1,0.17,3,1,0.5,0,0, ,0.3,4.8,1
6668,2,18,18,N,1,-73.93917847,40.80558014,-73.95913696,40.80951309,1,1.7,10.5,1,0.5,2.46,0, ,0.3,14.76,1
6669,2,18,19,N,1,-73.96560669,40.71327591,-73.99110413,40.73343658,1,3.63,20,1,0.5,4.36,0, ,0.3,26.16,1
6670,1,18,19,N,1,-73.9927597,40.69779205,-73.92216492,40.67811966,1,4.6,19,1,0.5,0,0, ,0.3,20.8,1
6671,2,18,18,N,1,-73.94851685,40.78637695,-73.94824982,40.80150986,6,1.27,6.5,1,0.5,0,0, ,0.3,8.3,1
6672,2,18,18,N,1,-73.943367,40.80181885,-73.95375061,40.79078293,1,1.04,5.5,1,0.5,1,0, ,0.3,8.3,1
6673,2,18,18,N,1,-73.83170319,40.7061348,-73.83070374,40.70843887,1,0.18,2.5,1,0.5,0.86,0, ,0.3,5.16,1
6674,2,18,18,N,1,-73.93475342,40.80123901,-73.9431076,40.80249405,2,0.65,5.5,1,0.5,0,0, ,0.3,7.3,1
6675,2,18,19,N,1,-73.99285126,40.68989182,-73.96147156,40.71924591,1,5.04,18,1,0.5,3.96,0, ,0.3,23.76,1
6676,1,18,18,N,1,-73.97875977,40.68395615,-73.95455933,40.6869812,1,1.9,10.5,1,0.5,0,0, ,0.3,12.3,1
6677,2,18,18,N,1,-73.92720795,40.81858063,-73.93753052,40.8228302,1,0.73,5,1,0.5,0,0, ,0.3,6.8,1
6678,1,18,18,N,1,-73.92492676,40.82767487,-73.92636871,40.83154297,1,0.4,4.5,1,0.5,0,0, ,0.3,6.3,1
6679,2,18,19,N,1,-73.84428406,40.72140121,-73.93042755,40.76755905,4,8.57,27,1,0.5,0,0, ,0.3,28.8,1
6680,1,18,18,N,1,-73.8742218,40.73511887,-73.88790131,40.74033356,3,1.2,8,1,0.5,0,0, ,0.3,9.8,1
6681,2,18,18,N,1,-73.93206787,40.7557106,-73.94235229,40.74874878,1,1.2,6.5,1,0.5,2.08,0, ,0.3,10.38,1
6682,2,18,18,N,1,-73.95832062,40.67550659,-73.96762848,40.68954468,5,1.49,7.5,1,0.5,4,0, ,0.3,13.3,1
6683,1,18,18,N,1,-73.94997406,40.67422867,-73.96470642,40.68290329,1,1.5,9.5,1,0.5,0,0, ,0.3,11.3,1
6684,1,18,19,N,1,-73.88442993,40.74769592,-73.9046402,40.71084213,1,3.7,15,1,0.5,0,0, ,0.3,16.8,1
6685,1,18,18,N,1,-73.98867035,40.67028809,-73.97589111,40.67848587,1,1.1,6,1,0.5,2,0, ,0.3,9.8,1
6686,2,18,18,N,1,-73.96107483,40.66146469,-73.95542908,40.67202759,1,1.01,5.5,1,0.5,0,0, ,0.3,7.3,1
6687,2,18,18,N,1,-73.9148407,40.75704575,-73.92684937,40.76266861,1,0.66,5,1,0.5,0,0, ,0.3,6.8,1
6688,2,18,18,N,1,-73.93674469,40.79848099,-73.9493866,40.78612518,1,1.15,5.5,1,0.5,0,0, ,0.3,7.3,1
6689,2,18,18,N,1,-73.83037567,40.75948334,-73.82381439,40.76607513,1,0.84,6,1,0.5,0,0, ,0.3,7.8,1
6690,2,18,18,N,1,-73.95360565,40.79078674,-73.94955444,40.7724762,1,1.78,9,1,0.5,0,0, ,0.3,10.8,1
6691,2,18,19,N,1,-73.99040985,40.70243835,-73.98880768,40.7314415,1,3.19,13.5,1,0.5,2.75,0, ,0.3,18.05,1
6692,1,18,18,N,1,-73.99267578,40.68950272,-73.95898438,40.6882019,2,2.2,11.5,1,0.5,2.65,0, ,0.3,15.95,1
6693,2,18,18,N,1,-73.94920349,40.7852478,-73.93883514,40.80501556,1,1.63,7,1,0.5,2.2,0, ,0.3,11,1
6694,2,18,18,N,1,-73.95152283,40.8102417,-73.95334625,40.8192482,1,0.89,6.5,1,0.5,0,0, ,0.3,8.3,1
6695,2,18,18,N,1,-73.86181641,40.73049164,-73.85054779,40.73579025,2,0.79,4.5,1,0.5,1.26,0, ,0.3,7.56,1
6696,2,18,18,N,1,-73.91658783,40.7805748,-73.89194489,40.77097702,1,1.7,8.5,1,0.5,0,0, ,0.3,10.3,1
6697,2,18,18,N,1,-73.91690063,40.76128769,-73.86497498,40.759655,1,3.11,13,1,0.5,0,0, ,0.3,14.8,1
6698,1,18,18,N,1,-73.97714233,40.6814003,-73.98053741,40.67626953,1,0.4,4,1,0.5,1.7,0, ,0.3,7.5,1
6699,2,18,19,N,1,-73.90586853,40.75344086,-73.96430969,40.76138687,1,3.39,15,1,0.5,0,0, ,0.3,16.8,1
6700,1,18,18,N,1,-73.95442963,40.78961563,-73.95413208,40.80608749,1,1.7,7.5,1,0.5,1.85,0, ,0.3,11.15,1
6701,1,18,19,N,1,-73.99245453,40.68937302,-73.9550705,40.68797302,1,2.3,12,1,0.5,0,0, ,0.3,13.8,1
6702,1,18,19,N,1,-73.93289948,40.69799805,-73.95832825,40.71727753,1,2.7,16,1,0.5,3.55,0, ,0.3,21.35,1
6703,2,18,18,N,1,-73.94197845,40.82281113,-73.94734955,40.81048965,1,1.01,6.5,1,0.5,0,0, ,0.3,8.3,1
6704,2,18,18,N,1,-73.98738098,40.69127655,-73.96569061,40.69240952,1,1.33,7.5,1,0.5,0,0, ,0.3,9.3,1
6705,2,18,19,N,1,-73.80817413,40.70057678,-73.74594879,40.7310257,1,4.35,16.5,1,0.5,5.49,0, ,0.3,23.79,1
6706,2,18,18,N,1,-73.97512054,40.68098831,-73.9697876,40.67521286,3,0.81,5.5,1,0.5,2.19,0, ,0.3,9.49,1
6707,2,18,18,N,1,-73.82998657,40.71375656,-73.784935,40.72509003,1,3.13,11,1,0.5,1.5,0, ,0.3,14.3,1
6708,2,18,18,N,1,-73.95981598,40.8085289,-73.977005,40.78752518,1,2.02,11,1,0.5,2.56,0, ,0.3,15.36,1
6709,2,18,19,N,1,-73.96188354,40.6620636,-73.98703003,40.57486343,1,7.78,27.5,1,0.5,0,0, ,0.3,29.3,1
6710,2,18,18,N,1,-73.84295654,40.72125626,-73.82805634,40.72767639,1,1.2,7,1,0.5,1.76,0, ,0.3,10.56,1
6711,1,18,18,N,1,-73.94396973,40.71460724,-73.9187851,40.71253967,1,2.7,10,1,0.5,2,0, ,0.3,13.8,1
6712,2,18,19,N,1,-73.99243927,40.57575989,-73.94992065,40.68930817,1,15.72,44,1,0.5,0,0, ,0.3,45.8,1
6713,1,18,19,N,1,-73.90969086,40.83721542,-73.94005585,40.82884979,2,2.2,17,1,0.5,0,0, ,0.3,18.8,1
6714,2,18,19,N,1,-73.82626343,40.83080292,-73.89744568,40.82106781,1,4.09,14.5,1,0.5,0,0, ,0.3,16.3,1
6715,2,18,18,N,1,-73.91504669,40.76379776,-73.92373657,40.7545433,1,0.97,6.5,1,0.5,1.66,0, ,0.3,9.96,1
6716,2,18,19,N,1,-73.99346924,40.68227768,-73.92046356,40.68843842,1,4.36,18.5,1,0.5,4.06,0, ,0.3,24.36,1
6717,2,18,19,N,1,-73.97716522,40.6840744,-73.9622345,40.71286392,1,3.54,14.5,1,0.5,0,0, ,0.3,16.3,1
6718,2,18,18,N,1,-73.88516235,40.74410248,-73.86646271,40.73800659,2,1.55,10,1,0.5,0,0, ,0.3,11.8,1
6719,2,18,19,N,1,-73.91833496,40.70376587,-73.85958099,40.70852661,1,3.56,16,1,0.5,0,0, ,0.3,17.8,1
6720,2,18,19,N,1,-73.80360413,40.71760178,-73.98716736,40.69417191,6,13.3,41.5,1,0.5,8.66,0, ,0.3,51.96,1
6721,1,18,18,N,1,-73.9576416,40.71789551,-73.94221497,40.72586823,1,1,6,1,0.5,0,0, ,0.3,7.8,1
6722,2,18,19,N,1,-73.94304657,40.79915237,-73.82218933,40.82015991,1,7.63,27,1,0.5,0,0, ,0.3,28.8,1
6723,2,18,19,N,1,-73.94474792,40.79434586,-73.8952179,40.72430038,1,7.7,26.5,1,0.5,0,0, ,0.3,28.3,1
6724,2,18,18,N,1,-73.93917084,40.68756866,-73.96904755,40.68931198,1,1.86,9,1,0.5,0,0, ,0.3,10.8,1
6725,2,18,19,N,1,-73.99084473,40.6796608,-73.96389008,40.71943665,5,5.74,18.5,1,0.5,4.06,0, ,0.3,24.36,1
6726,2,18,18,N,1,-73.9405899,40.71181107,-73.90513611,40.71064377,1,1.95,8.5,1,0.5,0,0, ,0.3,10.3,1
6727,1,18,19,N,1,-73.96417999,40.71926117,-73.9635849,40.77349472,1,6.5,27,1,0.5,5.75,0, ,0.3,34.55,1
6728,2,18,18,N,1,-73.98670197,40.70248032,-74.00418854,40.71689224,1,1.9,8.5,1,0.5,2.06,0, ,0.3,12.36,1
6729,1,18,19,N,1,-73.95887756,40.71472549,-74.00157166,40.72254562,1,5.6,29.5,1,0.5,5,0, ,0.3,36.3,1
6730,1,18,18,N,1,-73.81971741,40.71002579,-73.83437347,40.71645737,3,1.3,8,1,0.5,0,0, ,0.3,9.8,1
6731,2,18,18,N,1,-73.94950104,40.80211639,-73.95265961,40.8105011,1,0.71,5.5,1,0.5,1,0, ,0.3,8.3,1
6732,2,18,18,N,1,-73.99414063,40.70271683,-73.98825073,40.68980408,1,1.28,7,1,0.5,0,0, ,0.3,8.8,1
6733,2,18,19,N,1,-73.96182251,40.71365356,-73.94158173,40.68048859,6,3.31,15,1,0.5,3.36,0, ,0.3,20.16,1
6734,1,18,18,N,1,-74.01571655,40.64345932,-74.02469635,40.63592911,2,0.8,5.5,1,0.5,0,0, ,0.3,7.3,1
6735,2,18,18,N,1,-73.9287796,40.67930984,-73.92743683,40.68662262,1,0.67,4.5,1,0.5,1,0, ,0.3,7.3,1
6736,2,18,18,N,1,-73.89099884,40.7469101,-73.87552643,40.75479889,1,1.31,7.5,1,0.5,1.86,0, ,0.3,11.16,1
6737,2,18,19,N,1,-73.93902588,40.80509186,-73.9440918,40.83004379,1,2.26,15.5,1,0.5,0,0, ,0.3,17.3,1
6738,2,18,18,N,5,-73.92145538,40.83985138,-73.92147827,40.83984375,1,0,12,0,0,2.4,0, ,0,14.4,2
6739,2,18,18,N,1,-73.93909454,40.79089355,-73.92521667,40.80579376,3,1.51,7,1,0.5,1.76,0, ,0.3,10.56,1
6740,2,18,18,N,1,-73.91526794,40.76393127,-73.91703796,40.75252914,1,1.09,7,1,0.5,0,0, ,0.3,8.8,1
6741,2,18,19,N,1,-73.88574219,40.87591553,-73.90983582,40.88608551,1,2.65,12.5,1,0.5,0,0, ,0.3,14.3,1
6742,2,18,19,N,1,-73.93669128,40.83005905,-73.97208405,40.79456711,1,3.51,19.5,1,0.5,0,0, ,0.3,21.3,1
6743,1,18,19,N,1,-73.88549805,40.74755478,-73.96260071,40.76068497,1,4.6,19,1,0.5,0,0, ,0.3,20.8,1
6744,2,18,18,N,1,-73.84465027,40.72209167,-73.82363129,40.72996521,2,1.47,7,1,0.5,1.76,0, ,0.3,10.56,1
6745,2,18,18,N,1,-73.89093018,40.74690628,-73.88736725,40.75610352,5,1.06,7.5,1,0.5,0,0, ,0.3,9.3,1
6746,2,18,18,N,1,-73.9217453,40.76670456,-73.92500305,40.7456398,1,1.86,8.5,1,0.5,2.06,0, ,0.3,12.36,1
6747,2,18,18,N,1,-73.91780853,40.77005386,-73.93875122,40.76157761,1,1.96,10.5,1,0.5,0,0, ,0.3,12.3,1
6748,1,18,19,N,1,-73.95413971,40.78712845,-73.99079132,40.75094223,4,3.9,26.5,1,0.5,0,0, ,0.3,28.3,1
6749,2,18,18,N,1,-73.94910431,40.80173111,-73.93365479,40.79830933,1,0.99,7.5,1,0.5,0,0, ,0.3,9.3,1
6750,2,18,19,N,1,-73.948349,40.79500961,-73.93752289,40.79692841,1,1.37,13.5,1,0.5,0,0, ,0.3,15.3,1
6751,2,18,18,N,1,-73.95529938,40.71805573,-73.94924927,40.70964813,1,0.95,6.5,1,0.5,1.66,0, ,0.3,9.96,1
6752,2,18,18,N,1,-73.94132233,40.83909225,-73.95106506,40.82096481,1,1.42,8.5,1,0.5,0,0, ,0.3,10.3,1
6753,2,18,18,N,1,-73.86951447,40.7339325,-73.89394379,40.75066757,1,2.49,11.5,1,0.5,0,0, ,0.3,13.3,1
6754,1,18,19,N,1,-73.95236969,40.78978348,-73.90216064,40.76842117,1,5.8,19.5,1,0.5,6.7,5.54, ,0.3,33.54,1
6755,2,18,18,N,1,-73.95599365,40.80365753,-73.96538544,40.80593491,1,0.87,6.5,1,0.5,1.66,0, ,0.3,9.96,1
6756,2,18,18,N,1,-73.86946869,40.74900055,-73.8692627,40.73431015,1,1.16,8.5,1,0.5,0,0, ,0.3,10.3,1
6757,2,18,19,N,1,-73.9565506,40.71889114,-74.00364685,40.68319321,1,5.1,19.5,1,0.5,4.26,0, ,0.3,25.56,1
6758,2,18,18,N,1,-73.95510101,40.82029724,-73.95724487,40.81436157,1,0.44,4.5,1,0.5,0,0, ,0.3,6.3,1
6759,2,18,18,N,1,-73.9667511,40.80416107,-73.94772339,40.83098602,1,2.3,9,1,0.5,0,0, ,0.3,10.8,1
6760,2,18,18,N,1,-73.97757721,40.68428802,-73.9509201,40.69299698,1,2.12,10.5,1,0.5,0,0, ,0.3,12.3,1
6761,1,18,18,N,1,-73.9474411,40.82508087,-73.94329071,40.81920624,1,0.6,6,1,0.5,0,0, ,0.3,7.8,1
6762,1,18,18,N,1,-73.92752075,40.81038666,-73.92869568,40.82270432,1,1.2,7.5,1,0.5,0,0, ,0.3,9.3,1
6763,2,18,18,N,1,-73.94372559,40.81508636,-73.93734741,40.80461121,1,1.09,7.5,1,0.5,0,0, ,0.3,9.3,1
6764,2,18,18,N,1,-73.94326019,40.74888992,-73.95677948,40.74613571,1,1.16,7,1,0.5,1.76,0, ,0.3,10.56,1
6765,2,18,18,N,1,-73.93862152,40.80493164,-73.94075775,40.8117485,2,0.73,6.5,1,0.5,0,0, ,0.3,8.3,1
6766,2,18,19,N,1,-73.93270874,40.67067719,-73.96141052,40.71923828,2,4.36,21.5,1,0.5,5.82,0, ,0.3,29.12,1
6767,2,18,18,N,1,-73.98423767,40.66366196,-73.97611237,40.66592026,1,0.59,4.5,1,0.5,0,0, ,0.3,6.3,1
6768,2,18,18,N,1,-73.95215607,40.78972626,-73.9393692,40.80470276,2,1.33,7.5,1,0.5,1.86,0, ,0.3,11.16,1
6769,2,18,18,N,1,-73.94809723,40.80143738,-73.96089935,40.78003311,1,1.73,7,1,0.5,2.2,0, ,0.3,11,1
6770,2,18,19,N,1,-73.99229431,40.69379807,-73.91838074,40.6717186,1,5.03,22,1,0.5,4.76,0, ,0.3,28.56,1
6771,1,18,19,N,1,-73.98669434,40.70232391,-73.95399475,40.72473526,1,4,15.5,0,0.5,4.05,0, ,0.3,20.35,1
6772,2,18,19,N,1,-73.9937439,40.69002151,-73.94416046,40.66276169,1,3.64,16,1,0.5,3.56,0, ,0.3,21.36,1
6773,1,18,19,N,1,-73.99107361,40.69591522,-73.98758698,40.73284912,1,3.2,17.5,1,0.5,4.8,0, ,0.3,24.1,1
6774,1,18,18,N,1,-73.86107635,40.83353043,-73.85445404,40.82027054,1,1.2,7,1,0.5,1.75,0, ,0.3,10.55,1
6775,2,18,18,N,1,-73.95664978,40.71685028,-73.9679184,40.70691681,1,0.99,5.5,1,0.5,1.46,0, ,0.3,8.76,1
6776,2,18,18,N,1,-73.92575836,40.76150513,-73.95650482,40.74647903,1,2.69,11.5,1,0.5,2.66,0, ,0.3,15.96,1
6777,2,18,18,N,1,-73.94443512,40.81948853,-73.95717621,40.80199432,1,1.39,8.5,1,0.5,0,0, ,0.3,10.3,1
6778,2,18,18,N,1,-73.93962097,40.79851151,-73.95127106,40.7910614,1,1.27,7.5,1,0.5,0,0, ,0.3,9.3,1
6779,2,18,18,N,1,-73.86656952,40.87787628,-73.85269165,40.87138367,5,1.1,7,1,0.5,0,0, ,0.3,8.8,1
6780,2,18,18,N,1,-73.94184875,40.81292343,-73.9440155,40.83533096,1,1.88,9.5,1,0.5,0,0, ,0.3,11.3,1
6781,2,18,18,N,1,-73.9415741,40.79557419,-73.94583893,40.81289673,1,1.65,9.5,1,0.5,0,0, ,0.3,11.3,1
6782,1,18,19,N,1,-73.95214081,40.81040955,-73.90930176,40.82422256,1,3.6,21,0,0.5,0,0, ,0.3,21.8,1
6783,2,18,18,N,1,-73.9895401,40.7024765,-73.96420288,40.69422531,1,1.75,8.5,1,0.5,2.06,0, ,0.3,12.36,1
6784,2,18,18,N,1,-73.91966248,40.76601028,-73.91864777,40.75569153,1,1.02,7,1,0.5,0,0, ,0.3,8.8,1
6785,1,18,19,N,1,-73.94487762,40.8339653,-73.94358063,40.79909515,1,3.5,16.5,1,0.5,0,0, ,0.3,18.3,1
6786,2,18,18,N,1,-73.88095093,40.85687256,-73.8763504,40.82039261,1,3.05,10.5,1,0.5,0,0, ,0.3,12.3,1
6787,1,18,19,N,1,-73.97493744,40.68419647,-73.94807434,40.63585663,2,3.9,18.5,1,0.5,4.05,0, ,0.3,24.35,1
6788,2,18,19,N,1,-73.91740417,40.7710228,-73.99178314,40.75566864,2,8.99,30.5,1,0.5,0,5.54, ,0.3,37.84,1
6789,2,18,18,N,1,-73.95186615,40.79788208,-73.95204926,40.79312515,1,0.41,3.5,1,0.5,0,0, ,0.3,5.3,1
6790,2,18,18,N,1,-73.95096588,40.81034851,-73.94223022,40.82046127,1,0.82,5,1,0.5,0,0, ,0.3,6.8,1
6791,2,18,19,N,1,-73.95226288,40.6941452,-73.91934967,40.67444611,1,3.03,14.5,1,0.5,0,0, ,0.3,16.3,1
6792,1,18,18,N,1,-73.87203217,40.67533112,-73.86870575,40.66613007,3,0.7,5,1,0.5,0,0, ,0.3,6.8,1
6793,2,18,19,N,1,-73.99045563,40.69321823,-73.99438477,40.7318573,2,3.79,17.5,1,0.5,3.86,0, ,0.3,23.16,1
6794,2,18,19,N,1,-73.96577454,40.68793488,-73.98556519,40.72292709,2,5.66,21.5,1,0.5,1,0, ,0.3,24.3,1
6795,2,18,18,N,1,-73.94963074,40.80187607,-73.94151306,40.823349,1,1.81,10.5,1,0.5,0,0, ,0.3,12.3,1
6796,2,18,19,N,1,-73.85825348,40.8223877,-73.89870453,40.85519791,5,3.83,19,1,0.5,0,0, ,0.3,20.8,1
6797,2,18,19,N,5,-73.83442688,40.66964722,-73.92588043,40.66017532,1,5.9,25,0,0,0,0, ,0,25,2
6798,2,18,18,N,1,-73.9197464,40.7580986,-73.9241333,40.75611115,1,0.33,3.5,1,0.5,0,0, ,0.3,5.3,1
6799,2,18,18,N,1,-73.87953949,40.84002686,-73.85677338,40.84783554,1,1.41,6.5,1,0.5,1.66,0, ,0.3,9.96,1
6800,1,18,18,N,1,-73.94010925,40.83694839,-73.9335556,40.84703827,1,0.8,6,1,0.5,0,0, ,0.3,7.8,1
6801,2,18,18,N,1,-73.99050903,40.68112564,-73.99478149,40.70281601,1,2,9,1,0.5,2.16,0, ,0.3,12.96,1
6802,2,18,19,N,1,-73.94595337,40.8325119,-73.97922516,40.78350449,1,4.84,16.5,1,0.5,3.66,0, ,0.3,21.96,1
6803,2,18,18,N,1,-73.94124603,40.74777222,-73.91487885,40.75362778,3,1.54,8,1,0.5,1.96,0, ,0.3,11.76,1
6804,2,18,18,N,1,-73.92326355,40.81697083,-73.90137482,40.81275177,1,1.34,7.5,1,0.5,0,0, ,0.3,9.3,1
6805,1,18,19,N,1,-73.91607666,40.7468338,-73.83001709,40.76366425,1,6.9,22,1,0.5,4.75,0, ,0.3,28.55,1
6806,2,18,18,N,1,-73.88485718,40.75175858,-73.89060974,40.74725342,4,0.61,5.5,1,0.5,0,0, ,0.3,7.3,1
6807,2,18,19,N,1,-73.86567688,40.73678589,-73.89589691,40.73845673,1,2,11.5,1,0.5,0,0, ,0.3,13.3,1
6808,1,18,18,N,1,-73.95043945,40.80228424,-73.96347046,40.79593277,1,1.1,7,1,0.5,0,0, ,0.3,8.8,1
6809,2,18,18,N,1,-73.91727448,40.76992035,-73.89046478,40.76791382,6,1.82,7.5,1,0.5,1.86,0, ,0.3,11.16,1
6810,1,18,18,N,1,-73.92745972,40.81866074,-73.92591095,40.83851242,1,1.7,9.5,1,0.5,1,0, ,0.3,12.3,1
6811,2,18,18,N,1,-73.94202423,40.75432587,-73.92927551,40.76796722,5,1.18,5.5,1,0.5,1.82,0, ,0.3,9.12,1
6812,2,18,18,N,1,-73.94025421,40.80560303,-73.94519806,40.81825638,1,1.29,9,1,0.5,0,0, ,0.3,10.8,1
6813,2,18,18,N,1,-73.99033356,40.69367218,-73.99266815,40.67886353,1,1.22,6.5,1,0.5,1.66,0, ,0.3,9.96,1
6814,2,18,18,N,1,-73.84403229,40.72130966,-73.74934387,40.73379517,1,6.55,19,1,0.5,0,0, ,0.3,20.8,1
6815,2,18,18,N,1,-73.84780884,40.72955322,-73.84459686,40.72321701,1,0.53,4,1,0.5,0,0, ,0.3,5.8,1
6816,2,18,18,N,1,-73.87950134,40.88166809,-73.9004364,40.8850708,1,1.42,7.5,1,0.5,0,0, ,0.3,9.3,1
6817,2,18,19,N,1,-73.80755615,40.70041275,-73.73145294,40.67581177,2,7.15,24,1,0,0,0, ,0,25,2
6818,2,18,18,N,1,-73.95095062,40.81037903,-73.93707275,40.82954407,1,1.66,8,1,0.5,0,0, ,0.3,9.8,1
6819,2,18,19,N,1,-73.91827393,40.75979233,-73.90373993,40.73709106,6,3.71,15.5,1,0.5,2,0, ,0.3,19.3,1
6820,2,18,19,N,1,-73.99423981,40.69023514,-73.94921875,40.66091156,1,3.58,16,1,0.5,0,0, ,0.3,17.8,1
6821,2,18,18,N,1,-73.91904449,40.76580811,-73.91641235,40.75808716,1,0.8,6,1,0.5,0,0, ,0.3,7.8,1
6822,2,18,19,N,1,-73.89168549,40.7483139,-73.87271118,40.74589157,1,1.23,22,1,0.5,0,0, ,0.3,23.8,1
6823,2,18,19,N,1,-73.98514557,40.67052078,-73.94204712,40.67300034,6,2.89,12,1,0.5,2.76,0, ,0.3,16.56,1
6824,2,18,19,N,1,-73.93515015,40.76120758,-73.8761673,40.76735687,2,3.97,15.5,1,0.5,0,0, ,0.3,17.3,1
6825,2,18,19,N,1,-73.93157959,40.68836212,-73.97731018,40.68514633,1,2.92,14,1,0.5,0,0, ,0.3,15.8,1
6826,2,18,19,N,1,-73.94181061,40.72090149,-73.9838562,40.7570076,1,10.67,35.5,1,0.5,5,0, ,0.3,42.3,1
6827,2,18,18,N,1,-73.94702148,40.80582809,-73.95005035,40.81162643,1,0.68,6,1,0.5,1.56,0, ,0.3,9.36,1
6828,2,18,18,N,1,-73.96362305,40.80326843,-73.95277405,40.81060791,1,1.04,6.5,1,0.5,0,0, ,0.3,8.3,1
6829,2,18,18,N,1,-73.91329193,40.75630569,-73.90858459,40.76229477,1,0.49,3.5,1,0.5,1.32,0, ,0.3,6.62,1
6830,2,18,19,N,1,-73.81832886,40.7087326,-73.7984848,40.67357254,1,3.14,15,1,0.5,0,0, ,0.3,16.8,1
